10400,101401,,สามเสนใน,พญาไท,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10400,101406,,พญาไท,พญาไท,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10400,100702,"เฉพาะ อาคารวิทยุคอมเพล็กซ์, บ้านปทุมวัน, ปทุมวันรีสอร์ท และ ธนาคารไทยพาณิชย์สาขาชิดลม เท่านั้น",วังใหม่,ปทุมวัน,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10500,100403,,สุริยวงศ์,บางรัก,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10500,100402,,สีลม,บางรัก,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10500,100404,,บางรัก,บางรัก,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10500,100405,,สี่พระยา,บางรัก,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10500,100401,,มหาพฤฒาราม,บางรัก,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10500,100702,เฉพาะ ศาลแขวงปทุมวัน เท่านั้น,วังใหม่,ปทุมวัน,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10510,104604,,ทรายกองดิน,คลองสามวา,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10510,104603,,บางชัน,คลองสามวา,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10510,104605,,ทรายกองดินใต้,คลองสามวา,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10510,104602,,สามวาตะวันออก,คลองสามวา,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10510,104601,,สามวาตะวันตก,คลองสามวา,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10510,101001,,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10510,101002,,แสนแสบ,มีนบุรี,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10520,101105,,ทับยาว,ลาดกระบัง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10520,101104,,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10520,101106,,ขุมทอง,ลาดกระบัง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10520,101101,,ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
10520,101102,,คลองสองต้นนุ่น,ลาดกระบัง,กรุงเทพมหานคร,ภาคกลาง,กรุงเทพมหานครและปริมณฑล
